0,0,0,90,0,0,0,0,0,0,90,0,0,0,0,0,0,90,0,0,0,0,0,0,90,0,0,0,0,0,0,90,0,0,0
0,4.9822e-07,0,90,0,1.3351e-07,0,0,4.9822e-07,0,90,0,1.3351e-07,0,0,4.9822e-07,0,90,0,1.3351e-07,0,0,4.9822e-07,0,90,0,1.3351e-07,0,0,4.9822e-07,0,90,0,1.3351e-07,0
0,3.9808e-06,0,90,0,1.0668e-06,0,0,3.9808e-06,0,90,0,1.0668e-06,0,0,3.9808e-06,0,90,0,1.0668e-06,0,0,3.9808e-06,0,90,0,1.0668e-06,0,0,3.9808e-06,0,90,0,1.0668e-06,0
0,1.3418e-05,0,90,0,3.5959e-06,0,0,1.3418e-05,0,90,0,3.5959e-06,0,0,1.3418e-05,0,90,0,3.5959e-06,0,0,1.3418e-05,0,90,0,3.5959e-06,0,0,1.3418e-05,0,90,0,3.5959e-06,0
0,3.1767e-05,0,90,0,8.5128e-06,0,0,3.1767e-05,0,90,0,8.5128e-06,0,0,3.1767e-05,0,90,0,8.5128e-06,0,0,3.1767e-05,0,90,0,8.5128e-06,0,0,3.1767e-05,0,90,0,8.5128e-06,0
0,6.1966e-05,0,90,0,1.6606e-05,0,0,6.1966e-05,0,90,0,1.6606e-05,0,0,6.1966e-05,0,90,0,1.6606e-05,0,0,6.1966e-05,0,90,0,1.6606e-05,0,0,6.1966e-05,0,90,0,1.6606e-05,0
0,0.00010694,0,90,0,2.8659e-05,0,0,0.00010694,0,90,0,2.8659e-05,0,0,0.00010694,0,90,0,2.8659e-05,0,0,0.00010694,0,90,0,2.8659e-05,0,0,0.00010694,0,90,0,2.8659e-05,0
0,0.00016961,0,90,0,4.5452e-05,0,0,0.00016961,0,90,0,4.5452e-05,0,0,0.00016961,0,90,0,4.5452e-05,0,0,0.00016961,0,90,0,4.5452e-05,0,0,0.00016961,0,90,0,4.5452e-05,0
0,0.00025286,0,90,0,6.7762e-05,0,0,0.00025286,0,90,0,6.7762e-05,0,0,0.00025286,0,90,0,6.7762e-05,0,0,0.00025286,0,90,0,6.7762e-05,0,0,0.00025286,0,90,0,6.7762e-05,0
0,0.00035958,0,90,0,9.636e-05,0,0,0.00035958,0,90,0,9.636e-05,0,0,0.00035958,0,90,0,9.636e-05,0,0,0.00035958,0,90,0,9.636e-05,0,0,0.00035958,0,90,0,9.636e-05,0
0,0.00049263,0,90,0,0.00013202,0,0,0.00049263,0,90,0,0.00013202,0,0,0.00049263,0,90,0,0.00013202,0,0,0.00049263,0,90,0,0.00013202,0,0,0.00049263,0,90,0,0.00013202,0
0,0.00065486,0,90,0,0.00017549,0,0,0.00065486,0,90,0,0.00017549,0,0,0.00065486,0,90,0,0.00017549,0,0,0.00065486,0,90,0,0.00017549,0,0,0.00065486,0,90,0,0.00017549,0
0,0.00084912,0,90,0,0.00022755,0,0,0.00084912,0,90,0,0.00022755,0,0,0.00084912,0,90,0,0.00022755,0,0,0.00084912,0,90,0,0.00022755,0,0,0.00084912,0,90,0,0.00022755,0
0,0.0010782,0,90,0,0.00028894,0,0,0.0010782,0,90,0,0.00028894,0,0,0.0010782,0,90,0,0.00028894,0,0,0.0010782,0,90,0,0.00028894,0,0,0.0010782,0,90,0,0.00028894,0
0,0.001345,0,90,0,0.00036043,0,0,0.001345,0,90,0,0.00036043,0,0,0.001345,0,90,0,0.00036043,0,0,0.001345,0,90,0,0.00036043,0,0,0.001345,0,90,0,0.00036043,0
0,0.0016522,0,90.001,0,0.00044275,0,0,0.0016522,0,90.001,0,0.00044275,0,0,0.0016522,0,90.001,0,0.00044275,0,0,0.0016522,0,90.001,0,0.00044275,0,0,0.0016522,0,90.001,0,0.00044275,0
0,0.0020026,0,90.001,0,0.00053666,0,0,0.0020026,0,90.001,0,0.00053666,0,0,0.0020026,0,90.001,0,0.00053666,0,0,0.0020026,0,90.001,0,0.00053666,0,0,0.0020026,0,90.001,0,0.00053666,0
0,0.002399,0,90.001,0,0.0006429,0,0,0.002399,0,90.001,0,0.0006429,0,0,0.002399,0,90.001,0,0.0006429,0,0,0.002399,0,90.001,0,0.0006429,0,0,0.002399,0,90.001,0,0.0006429,0
0,0.0028442,0,90.001,0,0.00076219,0,0,0.0028442,0,90.001,0,0.00076219,0,0,0.0028442,0,90.001,0,0.00076219,0,0,0.0028442,0,90.001,0,0.00076219,0,0,0.0028442,0,90.001,0,0.00076219,0
0,0.0033408,0,90.001,0,0.00089528,0,0,0.0033408,0,90.001,0,0.00089528,0,0,0.0033408,0,90.001,0,0.00089528,0,0,0.0033408,0,90.001,0,0.00089528,0,0,0.0033408,0,90.001,0,0.00089528,0
0,0.0038916,0,90.001,0,0.0010429,0,0,0.0038916,0,90.001,0,0.0010429,0,0,0.0038916,0,90.001,0,0.0010429,0,0,0.0038916,0,90.001,0,0.0010429,0,0,0.0038916,0,90.001,0,0.0010429,0
0,0.0044994,0,90.001,0,0.0012057,0,0,0.0044994,0,90.001,0,0.0012057,0,0,0.0044994,0,90.001,0,0.0012057,0,0,0.0044994,0,90.001,0,0.0012057,0,0,0.0044994,0,90.001,0,0.0012057,0
0,0.0051667,0,90.002,0,0.0013846,0,0,0.0051667,0,90.002,0,0.0013846,0,0,0.0051667,0,90.002,0,0.0013846,0,0,0.0051667,0,90.002,0,0.0013846,0,0,0.0051667,0,90.002,0,0.0013846,0
0,0.0058963,0,90.002,0,0.0015801,0,0,0.0058963,0,90.002,0,0.0015801,0,0,0.0058963,0,90.002,0,0.0015801,0,0,0.0058963,0,90.002,0,0.0015801,0,0,0.0058963,0,90.002,0,0.0015801,0
0,0.0066908,0,90.002,0,0.001793,0,0,0.0066908,0,90.002,0,0.001793,0,0,0.0066908,0,90.002,0,0.001793,0,0,0.0066908,0,90.002,0,0.001793,0,0,0.0066908,0,90.002,0,0.001793,0
0,0.0075529,0,90.002,0,0.002024,0,0,0.0075529,0,90.002,0,0.002024,0,0,0.0075529,0,90.002,0,0.002024,0,0,0.0075529,0,90.002,0,0.002024,0,0,0.0075529,0,90.002,0,0.002024,0
0,0.0084852,0,90.003,0,0.0022739,0,0,0.0084852,0,90.003,0,0.0022739,0,0,0.0084852,0,90.003,0,0.0022739,0,0,0.0084852,0,90.003,0,0.0022739,0,0,0.0084852,0,90.003,0,0.0022739,0
0,0.0094903,0,90.003,0,0.0025432,0,0,0.0094903,0,90.003,0,0.0025432,0,0,0.0094903,0,90.003,0,0.0025432,0,0,0.0094903,0,90.003,0,0.0025432,0,0,0.0094903,0,90.003,0,0.0025432,0
0,0.010571,0,90.003,0,0.0028328,0,0,0.010571,0,90.003,0,0.0028328,0,0,0.010571,0,90.003,0,0.0028328,0,0,0.010571,0,90.003,0,0.0028328,0,0,0.010571,0,90.003,0,0.0028328,0
0,0.01173,0,90.004,0,0.0031433,0,0,0.01173,0,90.004,0,0.0031433,0,0,0.01173,0,90.004,0,0.0031433,0,0,0.01173,0,90.004,0,0.0031433,0,0,0.01173,0,90.004,0,0.0031433,0
0,0.012969,0,90.004,0,0.0034754,0,0,0.012969,0,90.004,0,0.0034754,0,0,0.012969,0,90.004,0,0.0034754,0,0,0.012969,0,90.004,0,0.0034754,0,0,0.012969,0,90.004,0,0.0034754,0
0,0.014291,0,90.005,0,0.0038298,0,0,0.014291,0,90.005,0,0.0038298,0,0,0.014291,0,90.005,0,0.0038298,0,0,0.014291,0,90.005,0,0.0038298,0,0,0.014291,0,90.005,0,0.0038298,0
0,0.015699,0,90.005,0,0.0042071,0,0,0.015699,0,90.005,0,0.0042071,0,0,0.015699,0,90.005,0,0.0042071,0,0,0.015699,0,90.005,0,0.0042071,0,0,0.015699,0,90.005,0,0.0042071,0
0,0.017196,0,90.006,0,0.0046081,0,0,0.017196,0,90.006,0,0.0046081,0,0,0.017196,0,90.006,0,0.0046081,0,0,0.017196,0,90.006,0,0.0046081,0,0,0.017196,0,90.006,0,0.0046081,0
0,0.018783,0,90.006,0,0.0050334,0,0,0.018783,0,90.006,0,0.0050334,0,0,0.018783,0,90.006,0,0.0050334,0,0,0.018783,0,90.006,0,0.0050334,0,0,0.018783,0,90.006,0,0.0050334,0
0,0.020463,0,90.007,0,0.0054837,0,0,0.020463,0,90.007,0,0.0054837,0,0,0.020463,0,90.007,0,0.0054837,0,0,0.020463,0,90.007,0,0.0054837,0,0,0.020463,0,90.007,0,0.0054837,0
0,0.022239,0,90.007,0,0.0059597,0,0,0.022239,0,90.007,0,0.0059597,0,0,0.022239,0,90.007,0,0.0059597,0,0,0.022239,0,90.007,0,0.0059597,0,0,0.022239,0,90.007,0,0.0059597,0
0,0.024114,0,90.008,0,0.006462,0,0,0.024114,0,90.008,0,0.006462,0,0,0.024114,0,90.008,0,0.006462,0,0,0.024114,0,90.008,0,0.006462,0,0,0.024114,0,90.008,0,0.006462,0
0,0.026089,0,90.008,0,0.0069913,0,0,0.026089,0,90.008,0,0.0069913,0,0,0.026089,0,90.008,0,0.0069913,0,0,0.026089,0,90.008,0,0.0069913,0,0,0.026089,0,90.008,0,0.0069913,0
0,0.028167,0,90.009,0,0.0075482,0,0,0.028167,0,90.009,0,0.0075482,0,0,0.028167,0,90.009,0,0.0075482,0,0,0.028167,0,90.009,0,0.0075482,0,0,0.028167,0,90.009,0,0.0075482,0
0,0.030351,0,90.01,0,0.0081335,0,0,0.030351,0,90.01,0,0.0081335,0,0,0.030351,0,90.01,0,0.0081335,0,0,0.030351,0,90.01,0,0.0081335,0,0,0.030351,0,90.01,0,0.0081335,0
0,0.032643,0,90.011,0,0.0087477,0,0,0.032643,0,90.011,0,0.0087477,0,0,0.032643,0,90.011,0,0.0087477,0,0,0.032643,0,90.011,0,0.0087477,0,0,0.032643,0,90.011,0,0.0087477,0
0,0.035045,0,90.011,0,0.0093914,0,0,0.035045,0,90.011,0,0.0093914,0,0,0.035045,0,90.011,0,0.0093914,0,0,0.035045,0,90.011,0,0.0093914,0,0,0.035045,0,90.011,0,0.0093914,0
0,0.03756,0,90.012,0,0.010065,0,0,0.03756,0,90.012,0,0.010065,0,0,0.03756,0,90.012,0,0.010065,0,0,0.03756,0,90.012,0,0.010065,0,0,0.03756,0,90.012,0,0.010065,0
0,0.040191,0,90.013,0,0.01077,0,0,0.040191,0,90.013,0,0.01077,0,0,0.040191,0,90.013,0,0.01077,0,0,0.040191,0,90.013,0,0.01077,0,0,0.040191,0,90.013,0,0.01077,0
0,0.042938,0,90.014,0,0.011507,0,0,0.042938,0,90.014,0,0.011507,0,0,0.042938,0,90.014,0,0.011507,0,0,0.042938,0,90.014,0,0.011507,0,0,0.042938,0,90.014,0,0.011507,0
0,0.045806,0,90.015,0,0.012275,0,0,0.045806,0,90.015,0,0.012275,0,0,0.045806,0,90.015,0,0.012275,0,0,0.045806,0,90.015,0,0.012275,0,0,0.045806,0,90.015,0,0.012275,0
0,0.048796,0,90.016,0,0.013076,0,0,0.048796,0,90.016,0,0.013076,0,0,0.048796,0,90.016,0,0.013076,0,0,0.048796,0,90.016,0,0.013076,0,0,0.048796,0,90.016,0,0.013076,0
0,0.051911,0,90.017,0,0.013911,0,0,0.051911,0,90.017,0,0.013911,0,0,0.051911,0,90.017,0,0.013911,0,0,0.051911,0,90.017,0,0.013911,0,0,0.051911,0,90.017,0,0.013911,0
0,0.055152,0,90.018,0,0.01478,0,0,0.055152,0,90.018,0,0.01478,0,0,0.055152,0,90.018,0,0.01478,0,0,0.055152,0,90.018,0,0.01478,0,0,0.055152,0,90.018,0,0.01478,0
0,0.058523,0,90.019,0,0.015683,0,0,0.058523,0,90.019,0,0.015683,0,0,0.058523,0,90.019,0,0.015683,0,0,0.058523,0,90.019,0,0.015683,0,0,0.058523,0,90.019,0,0.015683,0
0,0.062025,0,90.02,0,0.016622,0,0,0.062025,0,90.02,0,0.016622,0,0,0.062025,0,90.02,0,0.016622,0,0,0.062025,0,90.02,0,0.016622,0,0,0.062025,0,90.02,0,0.016622,0
0,0.065661,0,90.021,0,0.017596,0,0,0.065661,0,90.021,0,0.017596,0,0,0.065661,0,90.021,0,0.017596,0,0,0.065661,0,90.021,0,0.017596,0,0,0.065661,0,90.021,0,0.017596,0
0,0.069433,0,90.023,0,0.018607,0,0,0.069433,0,90.023,0,0.018607,0,0,0.069433,0,90.023,0,0.018607,0,0,0.069433,0,90.023,0,0.018607,0,0,0.069433,0,90.023,0,0.018607,0
0,0.073343,0,90.024,0,0.019655,0,0,0.073343,0,90.024,0,0.019655,0,0,0.073343,0,90.024,0,0.019655,0,0,0.073343,0,90.024,0,0.019655,0,0,0.073343,0,90.024,0,0.019655,0
0,0.077394,0,90.025,0,0.02074,0,0,0.077394,0,90.025,0,0.02074,0,0,0.077394,0,90.025,0,0.02074,0,0,0.077394,0,90.025,0,0.02074,0,0,0.077394,0,90.025,0,0.02074,0
0,0.081587,0,90.027,0,0.021864,0,0,0.081587,0,90.027,0,0.021864,0,0,0.081587,0,90.027,0,0.021864,0,0,0.081587,0,90.027,0,0.021864,0,0,0.081587,0,90.027,0,0.021864,0
0,0.085925,0,90.028,0,0.023026,0,0,0.085925,0,90.028,0,0.023026,0,0,0.085925,0,90.028,0,0.023026,0,0,0.085925,0,90.028,0,0.023026,0,0,0.085925,0,90.028,0,0.023026,0
0,0.09041,0,90.029,0,0.024228,0,0,0.09041,0,90.029,0,0.024228,0,0,0.09041,0,90.029,0,0.024228,0,0,0.09041,0,90.029,0,0.024228,0,0,0.09041,0,90.029,0,0.024228,0
0,0.095045,0,90.031,0,0.02547,0,0,0.095045,0,90.031,0,0.02547,0,0,0.095045,0,90.031,0,0.02547,0,0,0.095045,0,90.031,0,0.02547,0,0,0.095045,0,90.031,0,0.02547,0
0,0.09983,0,90.032,0,0.026753,0,0,0.09983,0,90.032,0,0.026753,0,0,0.09983,0,90.032,0,0.026753,0,0,0.09983,0,90.032,0,0.026753,0,0,0.09983,0,90.032,0,0.026753,0
0,0.10477,0,90.034,0,0.028076,0,0,0.10477,0,90.034,0,0.028076,0,0,0.10477,0,90.034,0,0.028076,0,0,0.10477,0,90.034,0,0.028076,0,0,0.10477,0,90.034,0,0.028076,0
0,0.10986,0,90.036,0,0.029442,0,0,0.10986,0,90.036,0,0.029442,0,0,0.10986,0,90.036,0,0.029442,0,0,0.10986,0,90.036,0,0.029442,0,0,0.10986,0,90.036,0,0.029442,0
0,0.11512,0,90.037,0,0.030849,0,0,0.11512,0,90.037,0,0.030849,0,0,0.11512,0,90.037,0,0.030849,0,0,0.11512,0,90.037,0,0.030849,0,0,0.11512,0,90.037,0,0.030849,0
