timestamp,j1,j2,j3,j4,j5,j6,j7
1682116563.2118154,-1.4000223724021665,83.95000532568626,0.0,119.99999413330205,-14.99997778074544,50.64998475158039,-44.99999063801583
1682116569.2269857,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2279036,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.228532,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2306705,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2319,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2331057,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2338789,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2351952,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.236226,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.237459,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2383091,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2392478,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.239943,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2408721,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2419748,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.244742,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2465348,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2484286,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2495897,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.250831,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.252645,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2554028,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2579243,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2603886,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
1682116569.2627802,-1.4000223724021665,56.80040020341221,0.0,184.99907661035925,-14.99997778074544,44.50008496176418,-44.99999063801583
