timestamp,j1,j2,j3,j4,j5,j6,j7
1682116563.2120135,2.6200214055742284,86.20001058716502,0.0,127.0999725390042,-14.99997778074544,50.13002555249917,-44.99999063801583
1682116569.2247028,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2256162,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2258253,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.225946,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2260494,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2261944,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2262933,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2264862,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2267094,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.226867,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2271972,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2279835,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2283962,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.2298605,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
1682116569.231716,2.6200214055742284,0.02223076245107594,0.0,127.0999725390042,-0.003896113006889598,50.13002555249917,-44.99999063801583
