timestamp,j1,j2,j3,j4,j5,j6,j7
1682116563.2119043,1.2999839413723249,81.68000383715747,0.0,119.99999413330205,-14.99997778074544,54.199973954431464,-44.99999063801583
1682116569.2297368,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2310684,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2320542,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.233174,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.233615,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2342014,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2358212,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.237668,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2385986,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2396858,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2404993,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.241379,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.242578,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2448096,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2469318,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2479177,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2493224,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2517614,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2523644,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2554693,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2580545,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2601037,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2615163,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.262471,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2647297,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2659967,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2678206,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2697902,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.271479,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2732406,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2748349,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2760837,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2777498,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2797627,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.281035,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.282704,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2847195,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116569.2861402,1.2999839413723249,0.006990085100596043,0.0,119.99999413330205,-0.001260507149287811,54.199973954431464,-44.99999063801583
1682116593.6852458,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116593.7679336,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116593.8546877,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116593.9440396,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.020896,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.1235836,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.2062404,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.283132,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.3790312,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.461673,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.5492582,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.6270144,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.7290902,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.8156564,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.9043765,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116594.975343,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116595.0702887,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116595.165195,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116595.2603152,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
1682116595.3415356,1.2999839413723249,0.00017188733853924697,0.0,119.99999413330205,-5.729577951308232e-05,54.199973954431464,-44.99999063801583
